Results Table 1
,Maximum Load
,(lbf)
"1","980.72"

Time,Elongation,Load
(s),(in),(lbf)
"98.0200","0.3331","939.8297"
"98.0400","0.3331","939.9857"
"98.0600","0.3332","940.2120"
"98.0800","0.3333","940.4449"
"98.1000","0.3333","940.5940"
"98.1200","0.3334","940.7275"
"98.1400","0.3335","940.8217"
"98.1600","0.3335","940.8041"
"98.1800","0.3336","940.7727"
"98.2000","0.3337","940.9143"
"98.2200","0.3337","941.2932"
"98.2400","0.3338","941.7341"
"98.2600","0.3339","942.1064"
"98.2800","0.3339","942.3190"
"98.3000","0.3340","942.4610"
"98.3200","0.3341","942.7094"
"98.3400","0.3341","943.0085"
"98.3600","0.3342","943.1603"
"98.3800","0.3343","942.9987"
"98.4000","0.3343","942.5639"
"98.4200","0.3344","942.1824"
"98.4400","0.3345","942.0249"
"98.4600","0.3345","942.1064"
"98.4800","0.3346","942.4037"
"98.5000","0.3347","942.6866"
"98.5200","0.3347","942.7874"
"98.5400","0.3348","942.6790"
"98.5600","0.3349","942.4670"
"98.5800","0.3349","942.3408"
"98.6000","0.3350","942.3505"
"98.6200","0.3351","942.4931"
"98.6400","0.3351","942.6337"
"98.6600","0.3352","942.7398"
"98.6800","0.3353","942.7463"
"98.7000","0.3353","942.6584"
"98.7200","0.3354","942.5907"
"98.7400","0.3355","942.7325"
"98.7600","0.3355","943.0449"
"98.7800","0.3356","943.2053"
"98.8000","0.3357","943.0634"
"98.8200","0.3357","942.7378"
"98.8400","0.3358","942.4729"
"98.8600","0.3359","942.4702"
"98.8800","0.3359","942.7857"
"98.9000","0.3360","943.1796"
"98.9200","0.3361","943.4352"
"98.9400","0.3361","943.6199"
"98.9600","0.3362","943.7877"
"98.9800","0.3363","943.9288"
"99.0000","0.3363","944.1621"
"99.0200","0.3364","944.5248"
"99.0400","0.3365","944.8804"
"99.0600","0.3365","945.1246"
"99.0800","0.3366","945.2067"
"99.1000","0.3367","945.0931"
"99.1200","0.3367","944.8042"
"99.1400","0.3368","944.4695"
"99.1600","0.3369","944.2329"
"99.1800","0.3369","943.9074"
"99.2000","0.3370","943.5690"
"99.2200","0.3371","943.3720"
"99.2400","0.3371","943.3263"
"99.2600","0.3372","943.5092"
"99.2800","0.3373","943.9584"
"99.3000","0.3373","944.6247"
"99.3200","0.3374","945.1347"
"99.3400","0.3375","945.3890"
"99.3600","0.3375","945.5508"
"99.3800","0.3376","945.7400"
"99.4000","0.3377","946.0283"
"99.4200","0.3377","946.3812"
"99.4400","0.3378","946.6781"
"99.4600","0.3379","946.7722"
"99.4800","0.3379","946.8575"
"99.5000","0.3380","946.8881"
"99.5200","0.3381","946.9048"
"99.5400","0.3381","946.9825"
"99.5600","0.3382","947.2040"
"99.5800","0.3383","947.4754"
"99.6000","0.3383","947.6096"
"99.6200","0.3384","947.6139"
"99.6400","0.3385","947.5402"
"99.6600","0.3385","947.4598"
"99.6800","0.3386","947.5204"
"99.7000","0.3387","947.6966"
"99.7200","0.3387","947.6772"
"99.7400","0.3388","947.5786"
"99.7600","0.3389","947.5357"
"99.7800","0.3389","947.5258"
"99.8000","0.3390","947.5702"
"99.8200","0.3391","947.7456"
"99.8400","0.3391","948.0068"
"99.8600","0.3392","948.1511"
"99.8800","0.3393","948.1465"
"99.9000","0.3393","948.0808"
"99.9200","0.3394","948.0293"
"99.9400","0.3395","948.0462"
"99.9600","0.3395","948.1266"
"99.9800","0.3396","948.2887"
"100.0000","0.3397","948.4144"
"100.0200","0.3397","948.4337"
"100.0400","0.3398","948.3242"
"100.0600","0.3399","948.1775"
"100.0800","0.3399","948.1561"
"100.1000","0.3400","948.3686"
"100.1200","0.3401","948.6796"
"100.1400","0.3401","948.8579"
"100.1600","0.3402","948.7574"
"100.1800","0.3403","948.3942"
"100.2000","0.3403","947.8958"
"100.2200","0.3404","947.5089"
"100.2400","0.3405","947.4280"
"100.2600","0.3405","947.4357"
"100.2800","0.3406","947.5312"
"100.3000","0.3407","947.7951"
"100.3200","0.3407","948.1585"
"100.3400","0.3408","948.5826"
"100.3600","0.3409","949.0555"
"100.3800","0.3409","949.5557"
"100.4000","0.3410","949.8836"
"100.4200","0.3411","949.9631"
"100.4400","0.3411","949.8041"
"100.4600","0.3412","949.4453"
"100.4800","0.3413","948.9968"
"100.5000","0.3413","948.7325"
"100.5200","0.3414","948.7938"
"100.5400","0.3415","949.0460"
"100.5600","0.3415","949.3532"
"100.5800","0.3416","949.5724"
"100.6000","0.3417","949.6635"
"100.6200","0.3417","949.7433"
"100.6400","0.3418","949.9332"
"100.6600","0.3419","950.1501"
"100.6800","0.3419","950.1850"
"100.7000","0.3420","950.0039"
"100.7200","0.3421","949.7763"
"100.7400","0.3421","949.5321"
"100.7600","0.3422","949.3719"
"100.7800","0.3423","949.3345"
"100.8000","0.3423","949.3257"
"100.8200","0.3424","949.2627"
"100.8400","0.3425","949.1907"
"100.8600","0.3425","949.1471"
"100.8800","0.3426","949.1184"
"100.9000","0.3427","949.1187"
"100.9200","0.3427","949.1692"
"100.9400","0.3428","949.2473"
"100.9600","0.3429","949.3526"
"100.9800","0.3429","949.5002"
"101.0000","0.3430","949.4903"
"101.0200","0.3431","949.2280"
"101.0400","0.3431","949.0707"
"101.0600","0.3432","949.3211"
"101.0800","0.3433","949.7312"
"101.1000","0.3433","950.1143"
"101.1200","0.3434","950.3764"
"101.1400","0.3435","950.5155"
"101.1600","0.3435","950.6555"
"101.1800","0.3436","950.8284"
"101.2000","0.3437","950.8608"
"101.2200","0.3437","950.5673"
"101.2400","0.3438","950.2545"
"101.2600","0.3439","950.1167"
"101.2800","0.3439","950.2136"
"101.3000","0.3440","950.4853"
"101.3200","0.3441","950.8420"
"101.3400","0.3441","951.1958"
"101.3600","0.3442","951.3627"
"101.3800","0.3443","951.3572"
"101.4000","0.3443","951.1910"
"101.4200","0.3444","950.9684"
"101.4400","0.3445","950.8501"
"101.4600","0.3445","950.8883"
"101.4800","0.3446","951.0497"
"101.5000","0.3447","951.2246"
"101.5200","0.3447","951.3055"
"101.5400","0.3448","951.1713"
"101.5600","0.3449","950.9607"
"101.5800","0.3449","950.9358"
"101.6000","0.3450","951.1857"
"101.6200","0.3451","951.4768"
"101.6400","0.3451","951.5796"
"101.6600","0.3452","951.4588"
"101.6800","0.3453","951.3508"
"101.7000","0.3453","951.4255"
"101.7200","0.3454","951.6874"
"101.7400","0.3455","951.9986"
"101.7600","0.3455","952.0952"
"101.7800","0.3456","952.0116"
"101.8000","0.3457","951.8570"
"101.8200","0.3457","951.6548"
"101.8400","0.3458","951.5614"
"101.8600","0.3459","951.6930"
"101.8800","0.3459","952.0235"
"101.9000","0.3460","952.3280"
"101.9200","0.3461","952.4668"
"101.9400","0.3461","952.4352"
"101.9600","0.3462","952.2849"
"101.9800","0.3463","952.2187"
"102.0000","0.3463","952.3714"
"102.0200","0.3464","952.5796"
"102.0400","0.3465","952.6455"
"102.0600","0.3465","952.5915"
"102.0800","0.3466","952.4575"
"102.1000","0.3467","952.3329"
"102.1200","0.3467","952.3842"
"102.1400","0.3468","952.6582"
"102.1600","0.3469","952.8643"
"102.1800","0.3469","952.8827"
"102.2000","0.3470","952.8214"
"102.2200","0.3471","952.8179"
"102.2400","0.3471","952.9175"
"102.2600","0.3472","953.0906"
"102.2800","0.3473","953.3199"
"102.3000","0.3473","953.3806"
"102.3200","0.3474","953.3577"
"102.3400","0.3475","953.2948"
"102.3600","0.3475","953.1595"
"102.3800","0.3476","953.0941"
"102.4000","0.3477","953.2003"
"102.4200","0.3477","953.5174"
"102.4400","0.3478","953.7725"
"102.4600","0.3479","953.7969"
"102.4800","0.3479","953.7028"
"102.5000","0.3480","953.6165"
"102.5200","0.3481","953.6925"
"102.5400","0.3481","953.9873"
"102.5600","0.3482","954.3868"
"102.5800","0.3483","954.6249"
"102.6000","0.3483","954.6535"
"102.6200","0.3484","954.5612"
"102.6400","0.3485","954.4761"
"102.6600","0.3485","954.5782"
"102.6800","0.3486","954.8489"
"102.7000","0.3487","955.0390"
"102.7200","0.3487","955.0774"
"102.7400","0.3488","955.0353"
"102.7600","0.3489","955.0235"
"102.7800","0.3489","955.0563"
"102.8000","0.3490","955.1469"
"102.8200","0.3491","955.2477"
"102.8400","0.3491","955.2856"
"102.8600","0.3492","955.2014"
"102.8800","0.3493","954.9905"
"102.9000","0.3493","954.7424"
"102.9200","0.3494","954.5973"
"102.9400","0.3495","954.7452"
"102.9600","0.3495","955.1149"
"102.9800","0.3496","955.4128"
"103.0000","0.3497","955.4601"
"103.0200","0.3497","955.3126"
"103.0400","0.3498","955.0842"
"103.0600","0.3499","954.9534"
"103.0800","0.3499","955.0022"
"103.1000","0.3500","955.1093"
"103.1200","0.3501","955.0588"
"103.1400","0.3501","954.8592"
"103.1600","0.3502","954.6812"
"103.1800","0.3503","954.5642"
"103.2000","0.3503","954.5401"
"103.2200","0.3504","954.6369"
"103.2400","0.3505","954.7250"
"103.2600","0.3505","954.6624"
"103.2800","0.3506","954.5709"
"103.3000","0.3507","954.5142"
"103.3200","0.3507","954.5193"
"103.3400","0.3508","954.6353"
"103.3600","0.3509","954.8876"
"103.3800","0.3509","955.1436"
"103.4000","0.3510","955.3350"
"103.4200","0.3511","955.4248"
"103.4400","0.3511","955.3491"
"103.4600","0.3512","955.2630"
"103.4800","0.3513","955.3901"
"103.5000","0.3513","955.6979"
"103.5200","0.3514","955.8971"
"103.5400","0.3515","955.9242"
"103.5600","0.3515","955.9263"
"103.5800","0.3516","955.9986"
"103.6000","0.3517","956.1417"
"103.6200","0.3517","956.3288"
"103.6400","0.3518","956.5372"
"103.6600","0.3519","956.6439"
"103.6800","0.3519","956.6654"
"103.7000","0.3520","956.6220"
"103.7200","0.3521","956.5718"
"103.7400","0.3521","956.5351"
"103.7600","0.3522","956.1319"
"103.7800","0.3523","955.1508"
"103.8000","0.3523","953.9208"
"103.8200","0.3524","953.1150"
"103.8400","0.3525","953.1167"
"103.8600","0.3525","953.6058"
"103.8800","0.3526","954.2444"
"103.9000","0.3527","954.8347"
"103.9200","0.3527","954.7295"
"103.9400","0.3528","953.9736"
"103.9600","0.3529","953.7007"
"103.9800","0.3529","954.1162"
"104.0000","0.3530","954.9673"
"104.0200","0.3531","956.0457"
"104.0400","0.3531","957.1618"
"104.0600","0.3532","957.9891"
"104.0800","0.3533","958.3463"
"104.1000","0.3533","958.2093"
"104.1200","0.3534","957.6305"
"104.1400","0.3535","957.0172"
"104.1600","0.3535","956.7631"
"104.1800","0.3536","956.8535"
"104.2000","0.3537","956.9169"
"104.2200","0.3537","956.8102"
"104.2400","0.3538","956.5827"
"104.2600","0.3539","956.3512"
"104.2800","0.3539","956.2623"
"104.3000","0.3540","956.3321"
"104.3200","0.3541","956.4737"
"104.3400","0.3541","956.5467"
"104.3600","0.3542","956.4520"
"104.3800","0.3543","956.1143"
"104.4000","0.3543","955.5616"
"104.4200","0.3544","954.7610"
"104.4400","0.3545","954.1925"
"104.4600","0.3545","954.5049"
"104.4800","0.3546","955.3668"
"104.5000","0.3547","956.3135"
"104.5200","0.3547","957.0758"
"104.5400","0.3548","957.5350"
"104.5600","0.3549","957.6256"
"104.5800","0.3549","957.4436"
"104.6000","0.3550","957.0901"
"104.6200","0.3551","956.6389"
"104.6400","0.3551","956.2491"
"104.6600","0.3552","955.8896"
"104.6800","0.3553","955.4941"
"104.7000","0.3553","954.9490"
"104.7200","0.3554","954.5601"
"104.7400","0.3555","954.3116"
"104.7600","0.3555","953.8544"
"104.7800","0.3556","953.6174"
"104.8000","0.3557","953.7283"
"104.8200","0.3557","954.1162"
"104.8400","0.3558","954.7295"
"104.8600","0.3559","955.3671"
"104.8800","0.3559","955.7307"
"104.9000","0.3560","955.7504"
"104.9200","0.3561","955.6002"
"104.9400","0.3561","955.4437"
"104.9600","0.3562","955.4791"
"104.9800","0.3563","955.7628"
"105.0000","0.3563","956.1273"
"105.0200","0.3564","956.2451"
"105.0400","0.3565","956.0755"
"105.0600","0.3565","955.8243"
"105.0800","0.3566","955.6836"
"105.1000","0.3567","955.7435"
"105.1200","0.3567","955.9655"
"105.1400","0.3568","956.1386"
"105.1600","0.3569","956.1471"
"105.1800","0.3569","956.0758"
"105.2000","0.3570","955.8551"
"105.2200","0.3571","955.6318"
"105.2400","0.3571","955.5859"
"105.2600","0.3572","955.6924"
"105.2800","0.3573","955.5304"
"105.3000","0.3573","955.0078"
"105.3200","0.3574","954.3931"
"105.3400","0.3575","953.3180"
"105.3600","0.3575","952.1936"
"105.3800","0.3576","951.6863"
"105.4000","0.3577","951.7742"
"105.4200","0.3577","952.0446"
"105.4400","0.3578","952.2640"
"105.4600","0.3579","952.3692"
"105.4800","0.3579","952.4042"
"105.5000","0.3580","952.5143"
"105.5200","0.3581","952.7976"
"105.5400","0.3581","953.1750"
"105.5600","0.3582","953.3928"
"105.5800","0.3583","953.5156"
"105.6000","0.3583","953.5792"
"105.6200","0.3584","953.5861"
"105.6400","0.3585","953.5814"
"105.6600","0.3585","953.5583"
"105.6800","0.3586","953.4696"
"105.7000","0.3587","953.3715"
"105.7200","0.3587","953.4200"
"105.7400","0.3588","953.5603"
"105.7600","0.3589","953.7645"
"105.7800","0.3589","954.1313"
"105.8000","0.3590","954.6366"
"105.8200","0.3591","955.0433"
"105.8400","0.3591","955.0521"
"105.8600","0.3592","954.0719"
"105.8800","0.3593","953.2968"
"105.9000","0.3593","953.8684"
"105.9200","0.3594","955.2903"
"105.9400","0.3595","956.9528"
"105.9600","0.3595","958.2666"
"105.9800","0.3596","958.5866"
"106.0000","0.3597","958.2141"
"106.0200","0.3597","957.8916"
"106.0400","0.3598","957.7951"
"106.0600","0.3599","957.8723"
"106.0800","0.3599","958.0556"
"106.1000","0.3600","958.1904"
"106.1200","0.3601","958.3567"
"106.1400","0.3601","958.5322"
"106.1600","0.3602","958.6757"
"106.1800","0.3603","958.8900"
"106.2000","0.3603","959.2062"
"106.2200","0.3604","959.5151"
"106.2400","0.3605","959.6846"
"106.2600","0.3605","959.7377"
"106.2800","0.3606","959.7098"
"106.3000","0.3607","959.6636"
"106.3200","0.3607","959.6457"
"106.3400","0.3608","959.3019"
"106.3600","0.3609","958.5933"
"106.3800","0.3609","958.3063"
"106.4000","0.3610","958.6713"
"106.4200","0.3611","959.3712"
"106.4400","0.3611","959.9520"
"106.4600","0.3612","959.8713"
"106.4800","0.3613","959.5192"
"106.5000","0.3613","959.6576"
"106.5200","0.3614","960.3258"
"106.5400","0.3615","961.2198"
"106.5600","0.3615","961.9979"
"106.5800","0.3616","962.3846"
"106.6000","0.3617","962.7252"
"106.6200","0.3617","963.4699"
"106.6400","0.3618","964.4483"
"106.6600","0.3619","965.4504"
"106.6800","0.3619","966.2670"
"106.7000","0.3620","966.6907"
"106.7200","0.3621","966.6712"
"106.7400","0.3621","966.3807"
"106.7600","0.3622","965.7676"
"106.7800","0.3623","964.8037"
"106.8000","0.3623","963.6596"
"106.8200","0.3624","962.4799"
"106.8400","0.3625","961.5852"
"106.8600","0.3625","961.3781"
"106.8800","0.3626","961.7883"
"106.9000","0.3627","962.4226"
"106.9200","0.3627","962.8865"
"106.9400","0.3628","963.1724"
"106.9600","0.3629","963.3093"
"106.9800","0.3629","963.3548"
"107.0000","0.3630","963.2590"
"107.0200","0.3631","963.0170"
"107.0400","0.3631","962.7112"
"107.0600","0.3632","962.4225"
"107.0800","0.3633","962.2694"
"107.1000","0.3633","962.2271"
"107.1200","0.3634","962.3270"
"107.1400","0.3635","962.5449"
"107.1600","0.3635","962.8692"
"107.1800","0.3636","963.0979"
"107.2000","0.3637","963.0234"
"107.2200","0.3637","962.5585"
"107.2400","0.3638","961.8752"
"107.2600","0.3639","961.3068"
"107.2800","0.3639","961.0647"
"107.3000","0.3640","960.9942"
"107.3200","0.3641","960.6150"
"107.3400","0.3641","959.8779"
"107.3600","0.3642","959.4134"
"107.3800","0.3643","959.5197"
"107.4000","0.3643","960.1063"
"107.4200","0.3644","960.8873"
"107.4400","0.3645","961.4502"
"107.4600","0.3645","961.5755"
"107.4800","0.3646","961.6097"
"107.5000","0.3647","961.8194"
"107.5200","0.3647","962.1902"
"107.5400","0.3648","962.6354"
"107.5600","0.3649","963.1023"
"107.5800","0.3649","963.4193"
"107.6000","0.3650","963.4462"
"107.6200","0.3651","963.1782"
"107.6400","0.3651","962.5629"
"107.6600","0.3652","961.3360"
"107.6800","0.3653","960.2462"
"107.7000","0.3653","960.1341"
"107.7200","0.3654","960.8186"
"107.7400","0.3655","961.7629"
"107.7600","0.3655","962.6955"
"107.7800","0.3656","963.5202"
"107.8000","0.3657","964.2998"
"107.8200","0.3657","965.1540"
"107.8400","0.3658","966.1199"
"107.8600","0.3659","966.9026"
"107.8800","0.3659","967.4022"
"107.9000","0.3660","967.6683"
"107.9200","0.3661","967.6332"
"107.9400","0.3661","967.0314"
"107.9600","0.3662","965.8859"
"107.9800","0.3663","964.1146"
"108.0000","0.3663","962.7396"
"108.0200","0.3664","962.3603"
"108.0400","0.3665","962.6627"
"108.0600","0.3665","963.1811"
"108.0800","0.3666","963.7687"
"108.1000","0.3667","964.4716"
"108.1200","0.3667","965.1974"
"108.1400","0.3668","965.7143"
"108.1600","0.3669","965.9496"
"108.1800","0.3669","966.0245"
"108.2000","0.3670","965.9337"
"108.2200","0.3671","965.6319"
"108.2400","0.3671","965.3938"
"108.2600","0.3672","965.3101"
"108.2800","0.3673","965.1338"
"108.3000","0.3673","964.6683"
"108.3200","0.3674","963.8743"
"108.3400","0.3675","963.0282"
"108.3600","0.3675","962.0566"
"108.3800","0.3676","961.4021"
"108.4000","0.3677","961.4080"
"108.4200","0.3677","961.8791"
"108.4400","0.3678","962.5352"
"108.4600","0.3679","963.2139"
"108.4800","0.3679","963.8515"
"108.5000","0.3680","964.4237"
"108.5200","0.3681","964.8701"
"108.5400","0.3681","965.0183"
"108.5600","0.3682","964.8249"
"108.5800","0.3683","964.4844"
"108.6000","0.3683","964.2047"
"108.6200","0.3684","964.1835"
"108.6400","0.3685","964.4912"
"108.6600","0.3685","964.9275"
"108.6800","0.3686","965.1979"
"108.7000","0.3687","965.2504"
"108.7200","0.3687","965.1759"
"108.7400","0.3688","965.0961"
"108.7600","0.3689","965.1261"
"108.7800","0.3689","965.2618"
"108.8000","0.3690","965.3258"
"108.8200","0.3691","965.3086"
"108.8400","0.3691","965.3578"
"108.8600","0.3692","965.5111"
"108.8800","0.3693","965.7004"
"108.9000","0.3693","965.9339"
"108.9200","0.3694","966.2102"
"108.9400","0.3695","966.3626"
"108.9600","0.3695","966.3737"
"108.9800","0.3696","966.3558"
"109.0000","0.3697","966.2724"
"109.0200","0.3697","966.1751"
"109.0400","0.3698","966.0818"
"109.0600","0.3699","966.0563"
"109.0800","0.3699","966.0143"
"109.1000","0.3700","965.9116"
"109.1200","0.3701","965.7447"
"109.1400","0.3701","965.4539"
"109.1600","0.3702","964.9477"
"109.1800","0.3703","964.1825"
"109.2000","0.3703","963.6514"
"109.2200","0.3704","963.5385"
"109.2400","0.3705","963.8548"
"109.2600","0.3705","964.4170"
"109.2800","0.3706","964.9746"
"109.3000","0.3707","965.4468"
"109.3200","0.3707","965.8214"
"109.3400","0.3708","966.0861"
"109.3600","0.3709","966.1438"
"109.3800","0.3709","966.0379"
"109.4000","0.3710","965.7715"
"109.4200","0.3711","965.3690"
"109.4400","0.3711","964.9001"
"109.4600","0.3712","964.4891"
"109.4800","0.3713","964.1117"
"109.5000","0.3713","963.7365"
"109.5200","0.3714","963.3970"
"109.5400","0.3715","963.0619"
"109.5600","0.3715","962.7056"
"109.5800","0.3716","962.5655"
"109.6000","0.3717","962.7333"
"109.6200","0.3717","963.0200"
"109.6400","0.3718","963.2290"
"109.6600","0.3719","963.3167"
"109.6800","0.3719","963.3216"
"109.7000","0.3720","963.3928"
"109.7200","0.3721","963.6543"
"109.7400","0.3721","963.9419"
"109.7600","0.3722","964.0506"
"109.7800","0.3723","963.9818"
"109.8000","0.3723","963.8386"
"109.8200","0.3724","963.6815"
"109.8400","0.3725","963.6193"
"109.8600","0.3725","963.6639"
"109.8800","0.3726","963.8133"
"109.9000","0.3727","963.9101"
"109.9200","0.3727","963.9295"
"109.9400","0.3728","963.8782"
"109.9600","0.3729","963.8427"
"109.9800","0.3729","963.9008"
"110.0000","0.3730","964.0589"
"110.0200","0.3731","964.2708"
"110.0400","0.3731","964.4457"
"110.0600","0.3732","964.5618"
"110.0800","0.3733","964.5272"
"110.1000","0.3733","964.3859"
"110.1200","0.3734","964.3456"
"110.1400","0.3735","964.5597"
"110.1600","0.3735","964.8420"
"110.1800","0.3736","964.9742"
"110.2000","0.3737","964.8763"
"110.2200","0.3737","964.6870"
"110.2400","0.3738","964.6015"
"110.2600","0.3739","964.7238"
"110.2800","0.3739","964.9784"
"110.3000","0.3740","965.1151"
"110.3200","0.3741","965.1592"
"110.3400","0.3741","965.1612"
"110.3600","0.3742","965.1308"
"110.3800","0.3743","965.1499"
"110.4000","0.3743","965.2808"
"110.4200","0.3744","965.4925"
"110.4400","0.3745","965.6631"
"110.4600","0.3745","965.7081"
"110.4800","0.3746","965.6257"
"110.5000","0.3747","965.4593"
"110.5200","0.3747","965.3877"
"110.5400","0.3748","965.5010"
"110.5600","0.3749","965.7570"
"110.5800","0.3749","965.9537"
"110.6000","0.3750","966.0700"
"110.6200","0.3751","966.0442"
"110.6400","0.3751","965.9486"
"110.6600","0.3752","965.9435"
"110.6800","0.3753","966.1320"
"110.7000","0.3753","966.3742"
"110.7200","0.3754","966.4192"
"110.7400","0.3755","966.3076"
"110.7600","0.3755","966.2165"
"110.7800","0.3756","966.1762"
"110.8000","0.3757","966.3125"
"110.8200","0.3757","966.5870"
"110.8400","0.3758","966.8052"
"110.8600","0.3759","966.9472"
"110.8800","0.3759","967.0346"
"110.9000","0.3760","967.0001"
"110.9200","0.3761","966.9157"
"110.9400","0.3761","966.9306"
"110.9600","0.3762","967.1367"
"110.9800","0.3763","967.3622"
"111.0000","0.3763","967.4682"
"111.0200","0.3764","967.4414"
"111.0400","0.3765","967.2796"
"111.0600","0.3765","967.1924"
"111.0800","0.3766","967.2745"
"111.1000","0.3767","967.5199"
"111.1200","0.3767","967.6967"
"111.1400","0.3768","967.7336"
"111.1600","0.3769","967.6237"
"111.1800","0.3769","967.4523"
"111.2000","0.3770","967.4220"
"111.2200","0.3771","967.5358"
"111.2400","0.3771","967.6528"
"111.2600","0.3772","967.6432"
"111.2800","0.3773","967.6127"
"111.3000","0.3773","967.5760"
"111.3200","0.3774","967.5858"
"111.3400","0.3775","967.6447"
"111.3600","0.3775","967.7985"
"111.3800","0.3776","967.9694"
"111.4000","0.3777","968.1433"
"111.4200","0.3777","968.2727"
"111.4400","0.3778","968.2045"
"111.4600","0.3779","968.1107"
"111.4800","0.3779","968.1779"
"111.5000","0.3780","968.4614"
"111.5200","0.3781","968.7363"
"111.5400","0.3781","968.8613"
"111.5600","0.3782","968.8464"
"111.5800","0.3783","968.7412"
"111.6000","0.3783","968.7170"
"111.6200","0.3784","968.8232"
"111.6400","0.3785","969.0305"
"111.6600","0.3785","969.1739"
"111.6800","0.3786","969.1996"
"111.7000","0.3787","969.1655"
"111.7200","0.3787","969.0839"
"111.7400","0.3788","969.0568"
"111.7600","0.3789","969.1630"
"111.7800","0.3789","969.3046"
"111.8000","0.3790","969.3612"
"111.8200","0.3791","969.4206"
"111.8400","0.3791","969.4779"
"111.8600","0.3792","969.4403"
"111.8800","0.3793","969.3986"
"111.9000","0.3793","969.4377"
"111.9200","0.3794","969.5147"
"111.9400","0.3795","969.5770"
"111.9600","0.3795","969.5863"
"111.9800","0.3796","969.4585"
"112.0000","0.3797","969.2121"
"112.0200","0.3797","969.0467"
"112.0400","0.3798","969.0385"
"112.0600","0.3799","968.9633"
"112.0800","0.3799","968.4677"
"112.1000","0.3800","967.4229"
"112.1200","0.3801","966.6659"
"112.1400","0.3801","966.4778"
"112.1600","0.3802","966.7011"
"112.1800","0.3803","967.1200"
"112.2000","0.3803","967.4422"
"112.2200","0.3804","967.6248"
"112.2400","0.3805","967.7256"
"112.2600","0.3805","967.7530"
"112.2800","0.3806","967.7834"
"112.3000","0.3807","967.8618"
"112.3200","0.3807","967.9531"
"112.3400","0.3808","967.9465"
"112.3600","0.3809","967.8272"
"112.3800","0.3809","967.4979"
"112.4000","0.3810","967.0820"
"112.4200","0.3811","966.9058"
"112.4400","0.3811","967.0689"
"112.4600","0.3812","967.3735"
"112.4800","0.3813","967.4615"
"112.5000","0.3813","967.3025"
"112.5200","0.3814","967.1104"
"112.5400","0.3815","967.1148"
"112.5600","0.3815","967.3704"
"112.5800","0.3816","967.6731"
"112.6000","0.3817","967.7360"
"112.6200","0.3817","967.6562"
"112.6400","0.3818","967.7191"
"112.6600","0.3819","967.9707"
"112.6800","0.3819","968.3065"
"112.7000","0.3820","968.6943"
"112.7200","0.3821","969.0087"
"112.7400","0.3821","969.1006"
"112.7600","0.3822","969.0287"
"112.7800","0.3823","968.8831"
"112.8000","0.3823","968.5813"
"112.8200","0.3824","967.9620"
"112.8400","0.3825","967.0888"
"112.8600","0.3825","966.4862"
"112.8800","0.3826","966.5293"
"112.9000","0.3827","967.0495"
"112.9200","0.3827","967.6700"
"112.9400","0.3828","968.1162"
"112.9600","0.3829","968.5536"
"112.9800","0.3829","969.1782"
"113.0000","0.3830","969.9493"
"113.0200","0.3831","970.5928"
"113.0400","0.3831","971.0261"
"113.0600","0.3832","971.3539"
"113.0800","0.3833","971.6918"
"113.1000","0.3833","972.1235"
"113.1200","0.3834","972.5633"
"113.1400","0.3835","972.7381"
"113.1600","0.3835","972.5802"
"113.1800","0.3836","972.3505"
"113.2000","0.3837","972.1879"
"113.2200","0.3837","972.0965"
"113.2400","0.3838","972.1484"
"113.2600","0.3839","972.2951"
"113.2800","0.3839","971.9219"
"113.3000","0.3840","970.8223"
"113.3200","0.3841","970.0662"
"113.3400","0.3841","970.1034"
"113.3600","0.3842","970.7222"
"113.3800","0.3843","971.6593"
"113.4000","0.3843","972.8072"
"113.4200","0.3844","973.8803"
"113.4400","0.3845","974.6839"
"113.4600","0.3845","975.0315"
"113.4800","0.3846","974.7605"
"113.5000","0.3847","974.2170"
"113.5200","0.3847","973.9453"
"113.5400","0.3848","974.0431"
"113.5600","0.3849","974.1100"
"113.5800","0.3849","974.0335"
"113.6000","0.3850","973.9639"
"113.6200","0.3851","973.9374"
"113.6400","0.3851","974.0332"
"113.6600","0.3852","974.2342"
"113.6800","0.3853","974.3712"
"113.7000","0.3853","974.3838"
"113.7200","0.3854","974.3808"
"113.7400","0.3855","974.3288"
"113.7600","0.3855","974.1776"
"113.7800","0.3856","974.0984"
"113.8000","0.3857","974.1405"
"113.8200","0.3857","974.1606"
"113.8400","0.3858","973.8784"
"113.8600","0.3859","973.2051"
"113.8800","0.3859","972.4974"
"113.9000","0.3860","971.9683"
"113.9200","0.3861","971.6907"
"113.9400","0.3861","971.6503"
"113.9600","0.3862","971.6856"
"113.9800","0.3863","971.6628"
"114.0000","0.3863","971.5817"
"114.0200","0.3864","971.5459"
"114.0400","0.3865","971.6062"
"114.0600","0.3865","971.7949"
"114.0800","0.3866","972.0255"
"114.1000","0.3867","972.0859"
"114.1200","0.3867","972.0559"
"114.1400","0.3868","972.0605"
"114.1600","0.3869","972.1132"
"114.1800","0.3869","972.1785"
"114.2000","0.3870","972.2215"
"114.2200","0.3871","972.2024"
"114.2400","0.3871","972.1845"
"114.2600","0.3872","972.1861"
"114.2800","0.3873","972.0406"
"114.3000","0.3873","971.7855"
"114.3200","0.3874","971.6866"
"114.3400","0.3875","971.7853"
"114.3600","0.3875","971.9096"
"114.3800","0.3876","971.9972"
"114.4000","0.3877","972.1225"
